epoch;correct;error
667;65;60.562871848512145
668;68;56.86929133289509
669;69;58.51211067488076
670;73;57.51130018475064
671;59;63.980317377882216
672;64;60.888039674247544
673;67;58.50719227609086
674;64;59.169508973803474
675;62;64.48985837401916
676;66;59.890434981556965
677;65;61.43607294604045
678;61;62.82909402363756
679;66;62.28906411217905
680;64;60.2755536799871
681;66;62.030809500520725
682;71;58.54651317536661
683;64;61.658042566190765
684;72;58.1403847338881
685;59;60.70091122187287
686;63;61.50049327953858
687;64;62.85362196185074
688;61;60.63807896263916
689;68;61.75458666409233
690;74;55.3731818085162
691;57;64.92111738665737
692;61;61.64198085643247
693;59;63.71960567004073
694;74;55.226573469245764
695;55;63.53266795241559
696;68;59.31411042724106
697;55;65.96349729349535
698;64;58.85664600620183
699;59;62.65565179782831
700;65;59.63832360167282
701;54;64.97230480207404
702;68;59.85023966434006
703;68;55.98833685820395
704;68;58.27365396102162
705;48;66.18218988035929
706;56;65.24060680833735
707;66;57.69263036343623
708;66;60.6234620371267
709;71;58.586149699482924
710;56;64.43350625626442
711;69;59.92203676289891
712;63;60.11115316501297
713;67;60.128255074804166
714;65;58.12677353940556
715;63;60.89714747569765
716;67;57.52863948320951
717;64;61.63361890902264
718;71;56.74523745238598
719;64;63.6772851996684
720;63;59.59670800223328
721;71;55.87784042004347
722;68;57.63652343822331
723;62;58.966533851281525
724;58;63.171138272848616
725;65;57.41668339558572
726;65;60.401635967482015
727;67;60.00698111772783
728;62;60.47842550048762
729;66;57.67793892494557
730;70;58.88550535285949
731;64;59.945028748761125
732;70;54.945055028009975
733;61;61.74081805051543
734;67;60.88201399945859
735;67;56.989046855608
736;71;55.15480664675286
737;62;60.815119620736645
738;65;60.72988954762207
739;59;63.82995876164896
740;65;57.825041239476334
741;62;59.045283835937724
742;56;62.957558731453965
743;62;61.262276492879444
744;63;57.48375041598241
745;73;52.84283668947335
746;69;55.492954157389974
747;62;62.300023192853786
748;71;56.35047184860436
749;71;56.18933880456766
750;65;61.14121027155216
751;70;54.382589851230605
752;65;59.404991367427385
753;69;59.35136112183855
754;67;59.71908192254257
755;68;54.79742220182676
756;66;54.59835246503031
757;67;56.90233730446926
758;63;61.56358345667995
759;56;62.41845056273623
760;73;52.55887730439472
761;63;60.41175777177793
762;67;55.47652749162277
763;66;58.69400850187368
764;66;57.53520192755084
765;64;59.51988986013272
766;68;58.257631483575885
767;79;52.959913412266815
768;68;56.61020871685432
769;61;60.1429913253748
770;70;53.00454146283948
771;60;60.74178478332371
772;60;60.27558439203001
773;69;59.23778140112085
774;62;61.274175987130455
775;57;62.25850499605002
776;71;56.30864702806102
777;67;61.01823577331688
778;75;54.96742576902127
779;77;55.14138616428094
780;69;56.46309955685749
781;74;54.986117536623
782;71;57.04250291305984
783;74;52.615593370580456
784;68;55.10366593529605
785;71;52.10308644834986
786;73;56.76875740556356
787;62;59.28075358359423
788;78;53.57604116588941
789;66;60.278272689931356
790;70;54.82071630894319
791;68;57.47545415562067
792;74;52.577179773790064
793;62;58.5008560422108
794;73;54.408472803752176
795;66;57.32790557502829
796;62;58.67907934309325
797;72;54.36800754630822
798;76;52.10350585779797
799;65;56.06667394843275
800;67;58.610193044817954
801;79;51.95806233247302
802;74;57.22008361995389
803;70;56.228258016258515
804;70;56.11103449192657
805;71;52.51864687941637
806;59;62.817701473564
807;69;57.64104300596844
808;67;57.90201735660469
809;68;58.4353028698488
810;73;54.784454578011584
811;63;58.95771062450459
812;61;63.73219395018706
813;78;53.566851274697356
814;70;54.54304157610041
815;67;59.50455628047569
816;73;55.031525658448466
817;70;52.84838912520494
818;67;56.3233476859186
819;66;54.308787676023535
820;61;60.92747492530676
821;73;52.30466225367498
822;61;58.47287515571112
823;67;57.84179832050306
824;64;60.050528622921604
825;67;57.37317255552671
826;65;58.04446757603196
827;69;56.09002575366624
828;60;61.033840489212125
829;66;57.209208699746654
830;67;57.45516767369957
831;62;57.12377347416311
832;75;50.710672262779
833;66;57.05961597023
834;69;53.812099804631636
835;65;61.26933065223345
836;69;57.59897289502248
837;75;54.67757541829251
838;75;55.13906172487122
839;67;56.41064111055565
840;65;58.64287013900011
841;64;57.268498694630196
842;68;55.9287444359793
843;64;62.11101071600408
844;76;52.87417126168527
845;72;52.79794664925356
846;84;47.95666841087888
847;71;54.25871943407066
848;71;57.72362117401939
849;66;57.34178711268794
850;63;54.588690736778865
851;72;54.34286154979717
852;76;51.095832794332
853;64;60.05771934828617
854;70;56.70390129249518
855;63;60.52517996753209
856;66;59.597025556563004
857;74;54.06426352850674
858;74;56.46487463937435
859;77;55.32406666040762
860;67;59.24149163717352
861;59;59.854035814328256
862;73;51.887470022928106
863;65;61.72443581097903
864;70;56.114123568429115
865;71;56.30577158012113
866;66;58.291094203468
867;65;61.19031771666078
868;71;56.54807335991294
869;71;54.67190479519224
870;65;56.570171910827895
871;66;55.51352391896861
872;66;54.87981030080571
873;71;56.793704658460804
874;71;54.72011164583276
875;72;53.18802094508719
876;73;57.18537592515151
877;70;55.38859717093019
878;63;60.71826431705609
879;75;51.634168834475254
880;73;54.71050131286747
881;73;53.88628112931311
882;65;59.177755005751806
883;62;62.537493050558254
884;68;58.358300041608516
885;70;53.60148874173259
886;69;53.54171508329743
887;67;55.856197338339705
888;62;59.265831184389924
889;70;57.73307160146763
890;72;52.71954833315172
891;68;55.19683692691379
892;61;61.8302460738414
893;79;49.194886942897874
894;73;53.42873658071204
895;73;55.2330128871424
896;75;51.182206613920556
897;76;50.50607596081133
898;66;57.82788754803011
899;73;53.392884787789164
900;75;51.86861926661999
901;82;47.10374713187513
902;73;54.097178575533476
903;74;52.951873300062495
904;75;54.37918353702978
905;74;54.206934295890186
906;72;57.065491954439175
907;79;51.98911800491483
908;69;57.31853352283116
909;71;56.74596709300117
910;74;51.5241837325696
911;70;58.646829858161524
912;64;60.92285305455221
913;73;55.09271821506155
914;78;50.114867117938196
915;75;56.27892960792206
916;71;56.53341201705311
917;72;55.071055165652304
918;75;55.41211534204665
919;69;58.59175997394921
920;67;55.71633308382036
921;70;58.03661788368181
922;74;53.147548460738356
923;73;52.5482516257016
924;78;50.17672986522948
925;72;52.08115872565103
926;74;55.36492720963464
927;72;55.55535162246024
928;75;55.75459619060794
929;72;52.140188426178504
930;70;56.10168711110023
931;80;47.77972831616867
932;62;58.558145588143695
933;74;56.34696927474728
934;70;54.59074766948645
935;65;57.21914297079288
936;78;52.24638227579578
937;71;53.80051740732644
938;79;51.35651669577068
939;78;49.37168947334408
940;79;55.23326078738967
941;75;52.91079130218067
942;78;53.80913570843311
943;76;51.7414935321399
944;79;53.55479126168142
945;76;53.43232811544102
946;74;54.798576202460424
947;78;51.92531749809919
948;76;47.83914962468342
949;68;56.3387820038725
950;68;52.531945345129834
951;75;53.35498374790504
952;74;51.28984833603494
953;80;49.53693966788915
954;74;48.60058666305297
955;77;54.03261099733931
956;73;50.84063267272576
957;75;56.52114154051225
958;80;49.716861891836956
959;79;49.8987455382672
960;75;53.893395359720515
961;70;56.54071252468833
962;71;56.89775908080779
963;78;51.619603734546104
964;78;53.28076248076714
965;74;50.172544425129416
966;73;54.127471242985635
967;83;51.989991144413445
968;68;55.90097522162555
969;73;52.776480370973616
970;73;56.696821088629484
971;72;52.40569968013564
972;66;58.944728423912885
973;70;55.8654276705428
974;85;44.3344753915803
975;70;54.54676256403182
976;69;55.76232906013652
977;80;47.56473509198749
978;67;56.95815102777355
979;74;52.818974617098775
980;81;48.32935952171054
981;76;52.852728305842554
982;79;50.60716359002381
983;76;50.45099197959756
984;73;52.953374060191905
985;73;50.794806766933
986;67;54.88849768569711
987;73;51.83885348907122
988;75;49.42474224122732
989;73;53.843289958672635
990;70;52.872602766866315
991;66;54.849884325622526
992;67;58.36171727091344
993;69;53.317975928803996
994;71;52.22574098478787
995;76;49.9898923217969
996;73;50.761753248653314
997;70;51.767972990486854
998;77;52.1965502859508
999;74;54.307510303955105
