0.029976080045,0
0.0382418074,1
0.071594673954,2
0.095128115875,3
0.134101927423,4
0.136183927437,5
0.165013025324,6
0.17429696728,7
0.189618445497,8
0.200685854947,9
0.223009677482,10
0.225091677496,11
0.237687425779,12
0.24437020325,13
0.246452203263,14
0.248845033227,15
0.255626564176,16
0.325082720513,18
0.334739435601,19
0.351586960237,20
0.396394808914,21
0.411021338023,22
0.442601157746,23
0.451600361106,24
0.509973913338,25
0.527477016353,26
0.531142948099,27
0.541811667228,28
0.543893667242,29
0.570823139421,30
0.575435905308,31
0.578139689106,32
0.582860514051,33
0.587150828667,34
0.599889140925,35
0.608778501397,36
0.614073803431,37
0.646016294585,38
0.663707038708,39
0.710589064386,40
0.724575107685,41
0.740764910773,42
0.74916432688,43
0.761822654054,44
0.777707794941,45
0.779992199335,46
0.784515688063,47
0.786597688077,48
0.813684907568,49
0.824333676547,50
0.85436347418,51
0.856445474194,52
0.874643618137,53
0.903692276893,54
0.923331752484,55
0.925413752498,56
0.947845994273,57
0.987329277474,58
0.990028637615,59
0.994103658697,60
1.005609853593,61
1.017729554475,62
1.021432443532,63
1.074149624091,64
1.076231624105,65
1.131221129111,66
1.133303129125,67
1.143802191277,68
1.147469556632,69
1.149551556646,70
1.155037140774,71
1.157119140788,72
1.187524426482,73
1.197431972744,74
1.229273172765,75
1.238846001913,76
1.258510587566,77
1.261605957491,78
1.278457865096,79
1.296742855396,80
1.299089991968,81
1.341399531476,82
1.37650691112,83
1.389680137389,84
1.393813056473,85
1.433601434471,86
1.438565082722,87
1.455289806139,89
1.497839409324,90
1.528945831478,91
1.543376010474,92
1.545781021907,93
1.556100174152,94
1.558308549727,95
1.569049229569,96
1.598777584884,97
1.63433339883,98
1.636415398844,99
1.638497398858,100
1.649170329239,101
1.651252329253,102
1.658763313234,103
1.660845313248,104
1.669993945129,105
1.68724006606,106
1.713545785911,107
1.729729689646,108
1.746885049069,109
1.748967049083,110
1.769688004379,111
1.779812269052,112
1.792737281515,113
1.794819281529,114
1.80480112417,115
1.812281509213,116
1.847430108398,117
1.849512108412,118
1.851594108426,119
1.863220705989,120
1.867337658847,121
1.915311483819,122
1.92755176236,123
1.957370854381,124
1.959452854395,125
2.003430035289,126
2.022942596831,127
2.029528751659,128
2.057528358899,129
2.101117153244,130
2.10705063729,131
2.118134437663,132
2.122488538919,133
2.129568060283,134
2.184461492426,135
2.187129643812,136
2.19401506277,137
2.198159640692,138
2.23739425494,139
2.245769156834,140
2.254659018163,141
2.262259866421,142
2.287568140921,143
2.322868162678,144
2.326754846542,145
2.344311382609,146
2.37633191874,147
2.382214338124,148
2.391162586936,149
2.41127611294,150
2.44156988069,151
2.459608240981,152
2.468625560737,153
2.471104955939,154
2.473186955953,155
2.475268955967,156
2.53134188904,157
2.536124504798,158
2.568969205735,159
2.58013487973,160
2.631358753608,161
2.63736447662,162
2.648083989502,163
2.666679460835,164
2.678602553456,165
2.68068455347,166
2.686057535498,167
2.693869218523,168
2.695951218537,169
2.698033218551,170
2.700700743323,171
2.714028674097,172
2.73191341083,173
2.807129205182,176
2.869757309711,178
2.871839309725,179
2.892758906738,182
2.905803137238,183
2.907885137252,184
2.909967137266,185
2.912049137279,186
2.917087845355,187
2.930731406019,188
2.933610774567,189
2.97669114193,191
2.985837574584,192
2.992403666469,193
3.008549523468,194
3.017466513778,195
3.022119455658,196
3.040091726596,197
3.04217372661,198
3.071149384862,199
3.08428396692,200
3.086365966934,201
3.10786855865,202
3.15670395427,204
3.188232803823,206
3.196264529925,207
3.205459039017,208
3.21179938588,209
3.226859439345,211
3.232561224853,212
3.240451186914,214
3.255222652341,215
3.299652941709,217
3.327944668501,218
3.331726763672,219
3.333808763686,220
3.342673468256,221
3.384415101013,224
3.386497101027,225
3.424453702602,227
3.436467332925,228
3.510084934014,233
3.521118285412,234
3.558805037427,236
3.57152903966,237
3.578620942878,238
3.595511734956,239
3.61610259518,240
3.62631962442,241
3.681646704421,242
3.685810704448,244
3.69292698633,245
3.707089105205,246
3.739206977947,248
3.752804497195,249
3.786979143565,250
3.796135646772,251
3.819149625277,253
3.829542887519,255
3.831624887533,256
3.850935609356,257
3.917784552958,261
3.950766032523,262
3.968052197929,263
3.982066397358,265
3.984148397372,266
3.988139338702,267
3.994812815782,268
4.00052167931,269
4.034784624257,272
4.076409599902,274
4.099349189565,276
4.108685159993,277
4.146300995272,278
4.165665435986,279
4.224714528327,280
4.243328962198,282
4.245410962212,283
4.287425934158,286
4.292737266194,287
4.329348896389,290
4.35113700618,292
4.362214694309,293
4.364296694323,294
4.392972887319,295
4.395054887333,296
4.429029888058,299
4.475242187293,302
4.480114698412,304
4.503103459889,306
4.552136616811,308
4.575906902571,309
4.585991156814,310
4.596094568738,311
4.640598913941,312
4.671945522465,313
4.76039385979,319
4.762475859804,320
4.783426223631,323
4.809963954721,325
4.846095246072,326
4.876151669506,328
4.898493260208,329
4.956014806511,333
5.04179655907,335
5.100824719312,339
5.152894005353,341
5.304309598878,345
5.340867706325,348
5.374774643031,350
5.380483674239,351
5.394996812721,353
5.422104589756,355
5.468627413147,358
5.476877523663,359
5.481145186168,360
5.519471088682,363
5.539573909097,365
5.564903158617,366
5.571149158659,369
5.695921285452,373
5.710613636768,374
5.774432277411,378
5.881259248319,382
5.930178767407,384
5.978149249435,387
6.138020083689,397
6.39575981527,412
6.447922444523,415
6.779310629435,427
6.991374376151,445
7.193332940714,456
7.229060809063,460
7.687873969369,486
